date,strategy_id,market,category,sector_or_index,contribution,cumulative_contribution,portfolio_value_local,portfolio_value_usd_if_applicable,drawdown
2015-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,333.3333333333333,,,0.0
2015-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,666.6666666666666,,,0.0
2015-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,1000.0,,,0.0
2015-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,1333.3333333333333,,,0.0
2015-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,1666.6666666666665,,,0.0
2015-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,2000.0,,,0.0
2015-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,2333.333333333333,,,0.0
2015-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,2666.6666666666665,,,0.0
2015-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,3000.0,,,0.0
2015-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,3000.0,,,0.0
2015-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,3333.333333333333,,,0.0
2015-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,3666.6666666666665,,,0.0
2016-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,4000.0,,,0.0
2016-02-29,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,4333.333333333333,,,0.0
2016-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,4666.666666666666,,,0.0
2016-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,5000.0,,,0.0
2016-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,5333.333333333333,,,0.0
2016-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,5666.666666666666,,,0.0
2016-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,6000.0,,,0.0
2016-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,6333.333333333333,,,0.0
2016-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,6666.666666666666,,,0.0
2016-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,6666.666666666666,,,0.0
2016-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,7000.0,,,0.0
2016-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,7333.333333333333,,,0.0
2017-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,7666.666666666666,,,0.0
2017-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,7666.666666666666,,,0.0
2017-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,8000.0,,,0.0
2017-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,8333.333333333332,,,0.0
2017-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,8666.666666666666,,,0.0
2017-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,9000.0,,,0.0
2017-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,9333.333333333332,,,0.0
2017-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,9666.666666666666,,,0.0
2017-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,10000.0,,,0.0
2017-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,10000.0,,,0.0
2017-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,10333.333333333332,,,0.0
2017-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,10666.666666666666,,,0.0
2018-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,11000.0,,,0.0
2018-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,11333.333333333332,,,0.0
2018-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,11666.666666666666,,,0.0
2018-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,12000.0,,,0.0
2018-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,12333.333333333332,,,0.0
2018-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,12666.666666666666,,,0.0
2018-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,13000.0,,,0.0
2018-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,13333.333333333332,,,0.0
2018-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,13666.666666666666,,,0.0
2018-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,13666.666666666666,,,0.0
2018-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,14000.0,,,0.0
2018-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,14333.333333333332,,,0.0
2019-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,14666.666666666666,,,0.0
2019-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,14666.666666666666,,,0.0
2019-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,15000.0,,,0.0
2019-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,15333.333333333332,,,0.0
2019-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,15333.333333333332,,,0.0
2019-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,15666.666666666666,,,0.0
2019-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,16000.0,,,0.0
2019-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,16333.333333333332,,,0.0
2019-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,16666.666666666664,,,0.0
2019-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,16666.666666666664,,,0.0
2019-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,17000.0,,,0.0
2019-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,17333.333333333332,,,0.0
2020-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,17333.333333333332,,,0.0
2020-02-29,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,17666.666666666664,,,0.0
2020-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,18000.0,,,0.0
2020-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,18333.333333333332,,,0.0
2020-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,18666.666666666664,,,0.0
2020-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,19000.0,,,0.0
2020-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,19333.333333333332,,,0.0
2020-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,19666.666666666664,,,0.0
2020-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,20000.0,,,0.0
2020-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,20000.0,,,0.0
2020-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,20333.333333333332,,,0.0
2020-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,20666.666666666664,,,0.0
2021-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,21000.0,,,0.0
2021-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,21333.333333333332,,,0.0
2021-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,21666.666666666664,,,0.0
2021-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,22000.0,,,0.0
2021-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,22000.0,,,0.0
2021-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,22333.333333333332,,,0.0
2021-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,22666.666666666664,,,0.0
2021-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,333.3333333333333,23000.0,,,0.0
2021-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,666.6666666666666,23666.666666666664,,,0.0
2021-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,23666.666666666664,,,0.0
2021-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,666.6666666666666,24333.333333333332,,,0.0
2021-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,666.6666666666666,25000.0,,,0.0
2022-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,26000.0,65403.60283532017,10298.15848903037,0.0
2022-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,26000.0,65905.75173742023,10434.72955931627,0.0
2022-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,27000.0,65774.50928710187,10364.392770131028,-0.0019913656525950845
2022-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,28000.0,66450.72290717799,10029.843720816396,0.0
2022-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,28000.0,66273.19146747142,9950.481761577019,-0.0026716254081171156
2022-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,29000.0,66986.09511337154,9998.223076575241,0.0
2022-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,30000.0,67831.23919213231,10055.329094846236,0.0
2022-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,31000.0,69612.55090062208,10073.009072818571,0.0
2022-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,32000.0,69819.10488749822,9800.685791226239,0.0
2022-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,32000.0,69910.05558401108,9640.904603642673,0.0
2022-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,33000.0,77004.88359101978,10755.773352337885,0.0
2022-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,34000.0,77878.49738079189,11184.457765532095,0.0
2023-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,35000.0,84109.5479162118,12464.736580047589,0.0
2023-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,36000.0,86588.4416910767,12469.713034482118,0.0
2023-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,37000.0,89490.03300417322,13025.447372823091,0.0
2023-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,37000.0,90694.78342871244,13101.82818398085,0.0
2023-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,37000.0,86861.59131200437,12270.31944608164,-0.04226474745067365
2023-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,38000.0,86421.99306136974,11917.316024033575,-0.04711175445610043
2023-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,39000.0,89506.42526747349,12601.569328022828,-0.013102828148578381
2023-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,40000.0,91370.64385538458,12544.709442169875,0.0
2023-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,41000.0,90438.75391005928,12389.040018289154,-0.010199008193487506
2023-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,41000.0,86882.26328568198,11881.98521277847,-0.04912278583487393
2023-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,42000.0,87164.88003309575,12313.337065399744,-0.046029705437398906
2023-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,43000.0,89138.53221292619,12542.357364826365,-0.02442919901047461
2024-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,44000.0,91781.51509873493,12937.725027625256,0.0
2024-02-29,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,45000.0,94600.63910485792,13146.280961781795,0.0
2024-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,46000.0,95528.51288485996,13219.194967275294,0.0
2024-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,47000.0,96226.90243779452,13295.232274136839,0.0
2024-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,47000.0,95147.7923042402,13153.769579603588,-0.011214224985075323
2024-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,48000.0,98048.25415295354,13491.888794252944,0.0
2024-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,49000.0,98556.44114287148,13592.679490856475,0.0
2024-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,50000.0,99329.93345604086,13999.004095954448,0.0
2024-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,51000.0,106631.8362850273,15210.737608891071,0.0
2024-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,51000.0,102856.87046964858,14456.748019841303,-0.035401864460893454
2024-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,52000.0,105523.40203281028,14569.220003968023,-0.010394965432782854
2024-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,53000.0,110479.57113576721,15138.127898578197,0.0
2025-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,53000.0,106564.05730198217,14839.930351918589,-0.03544106655676009
2025-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,54000.0,117613.43265327602,16143.938648714357,0.0
2025-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,55000.0,114259.64434721826,15732.175047977682,-0.028515350928874892
2025-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,56000.0,113884.82963473798,15667.193396343318,-0.03170218685420011
2025-05-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,57000.0,116481.46569563555,16169.671784596558,-0.009624470029520394
2025-06-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,58000.0,116148.3157536346,16194.463918010038,-0.012457054152654308
2025-07-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,59000.0,116151.36156977002,16185.18457464433,-0.012431157313605345
2025-08-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,60000.0,119952.42008093474,16769.526370473377,0.0
2025-09-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,61000.0,116564.06909448044,16372.737687832598,-0.028247458318624172
2025-10-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,0.0,61000.0,116224.39548537262,16347.069923594598,-0.031079194509345744
2025-11-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,62000.0,117767.3749135233,16643.683523923886,-0.018215932333313017
2025-12-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,63000.0,114295.51884706433,16337.033444656816,-0.047159542342318395
2026-01-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,64000.0,113822.52310104248,16382.05582195646,-0.05110273703320263
2026-02-28,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,64999.99999999999,112619.45143507219,16462.66607492486,-0.06113231096892271
2026-03-31,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,66000.0,109733.83901633475,15876.763299902976,-0.08518861943514995
2026-04-30,CN_SECTOR_COMMUNICATION,CN,sector,COMMUNICATION,1000.0,67000.0,111949.75679026084,16400.491252085838,-0.06671531333235553
2015-01-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,1000.0,958.8914639044393,153.7522810296339,0.0
2015-02-28,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,2000.0,2196.4318507978996,351.4572240747506,0.0
2015-03-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,3000.0,3383.3080050308845,546.0030825209976,0.0
2015-04-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,4000.0,5197.388934428029,839.6156923362348,0.0
2015-05-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,5000.0,7004.4086139600695,1131.349150957921,0.0
2015-06-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,6000.0,7253.444361083526,1170.1368425035103,0.0
2015-07-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,7000.0,7039.329883612575,1135.4307500925363,-0.02951900735872831
2015-08-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,8000.0,6912.5648122423545,1083.7289062912512,-0.04699554196211558
2015-09-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,9000.0,7927.63305432891,1247.7387658830567,0.0
2015-10-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,9000.0,8748.460100485736,1378.4265581357365,0.0
2015-11-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,10000.0,9498.475343838189,1487.6233364680074,0.0
2015-12-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,11000.0,11962.499785513872,1845.7229190236174,0.0
2016-01-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,12000.0,10419.445983671038,1587.0721712322538,-0.1289909157374793
2016-02-29,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,13000.0,11561.048111581604,1770.3430826299139,-0.03355917919584087
2016-03-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,14000.0,13988.055925679208,2166.9773972090206,0.0
2016-04-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,15000.0,15649.219691590455,2420.269386533405,0.0
2016-05-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,16000.0,16238.531010075829,2470.3773286892165,0.0
2016-06-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,17000.0,17981.272906052203,2713.417145908815,0.0
2016-07-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,18000.0,20073.359973192873,3015.78410593631,0.0
2016-08-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,19000.0,20755.210969533953,3106.8815185683457,0.0
2016-09-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,20000.0,22180.14930464773,3326.0078544409766,0.0
2016-10-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,20000.0,22349.886959163137,3294.7912205687735,0.0
2016-11-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,21000.0,26275.179189433926,3809.4877820009183,0.0
2016-12-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,22000.0,24543.976176690383,3533.8971412907063,-0.06588739130044502
2017-01-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,23000.0,26400.50160718354,3836.891766796313,0.0
2017-02-28,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,23000.0,27874.570074801693,4057.374708974661,0.0
2017-03-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,24000.0,30670.142453144166,4452.045685132163,0.0
2017-04-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,25000.0,32887.11992242817,4768.3914626011065,0.0
2017-05-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,26000.0,34913.56767270041,5092.559132343836,0.0
2017-06-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,27000.0,41423.01750299818,6104.457676156303,0.0
2017-07-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,28000.0,40779.166831724826,6051.308924967503,-0.015543306839651385
2017-08-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,29000.0,41358.55892006669,6270.533871281775,-0.001556105441300208
2017-09-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,30000.0,47029.75502852085,7056.227351492057,0.0
2017-10-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,30000.0,50812.636332013855,7649.740749503523,0.0
2017-11-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,31000.0,51687.547079938275,7821.610012388451,0.0
2017-12-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,32000.0,55578.79274934221,8509.215622868247,0.0
2018-01-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,33000.0,63565.046373455814,10056.009873351284,0.0
2018-02-28,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,34000.0,60654.822662645376,9602.295951757827,-0.04578339632936571
2018-03-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,35000.0,57686.82825852257,9172.801155892985,-0.09247563638037298
2018-04-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,36000.0,55382.81655163098,8739.595626498423,-0.12872215610058388
2018-05-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,37000.0,58186.354677467796,9066.119144837457,-0.08461712848264531
2018-06-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,38000.0,57875.96090355464,8732.830610768115,-0.08950021740685596
2018-07-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,39000.0,54029.191393808826,7928.097553422742,-0.1500172740160082
2018-08-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,40000.0,50120.46549197062,7324.233895791608,-0.21150902341038055
2018-09-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,41000.0,52322.14941273142,7604.631930354908,-0.17687231587420543
2018-10-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,41000.0,49080.46646119945,7045.413833160546,-0.2278702012920263
2018-11-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,42000.0,52893.08092059135,7619.834257190904,-0.16789046908209262
2018-12-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,43000.0,50759.088053844476,7380.778095603453,-0.2014622666107106
2019-01-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,44000.0,57109.739324474016,8504.168023614096,-0.10155435128695943
2019-02-28,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,44000.0,63111.1104315268,9439.010064321688,-0.007141282321451617
2019-03-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,45000.0,65592.91735838352,9734.630957295381,0.0
2019-04-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,46000.0,72376.87708840458,10750.531419428575,0.0
2019-05-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,0.0,46000.0,68325.81992459683,9901.001469745801,-0.05597170431738299
2019-06-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,47000.0,72724.99108164306,10590.350162738187,0.0
2019-07-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,48000.0,76799.21903244316,11156.838923056168,0.0
2019-08-31,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,49000.0,75084.83713894067,10510.784096991045,-0.022322907903246574
2019-09-30,CN_SECTOR_CONSUMER_DISCRETIONARY,CN,sector,CONSUMER_DISCRETIONARY,1000.0,50000.0,75976.20592541556,10668.118523869483,-0.010716425471461134
